Date,Close,High,Low,Open,Volume,Daily_Sentiment,tomorrow's closing value
2009-03-18,8.247379302978516,8.418219729025152,8.122343382849857,8.289717778188926,201239478,-0.0225454545454545,8.169139862060547
2009-03-19,8.169139862060547,8.319182213743119,8.105755865821346,8.212221601584583,165064391,0.0255,8.17458724975586
2009-03-20,8.17458724975586,8.244655869103791,8.080005184271739,8.178052332543025,190226352,-0.0201862581862581,8.63115119934082
2009-03-23,8.63115119934082,8.652196717869783,8.245646294547518,8.258769050864375,171500425,0.0307757936507936,8.595746040344238
2009-03-24,8.595746040344238,8.760891601947682,8.517257885868851,8.579156304685768,153372732,-0.0003030303030303,8.518990516662598
2009-03-25,8.518990516662598,8.698991842341483,8.325371558419594,8.675718432301345,174102141,-0.0541666666666666,8.747272491455078
2009-03-26,8.747272491455078,8.892610664007764,8.628674707248562,8.743311584466838,241032074,0.0476111111111111,8.608867645263672
2009-03-27,8.608867645263672,8.715334326205845,8.553653851225523,8.66581445467788,133410187,-0.0049166666666666,8.484823226928711
2009-03-30,8.484823226928711,8.512553368548431,8.320419986626412,8.481356248196974,124227898,-0.0585530303030303,8.617780685424805
2009-03-31,8.617780685424805,8.752719816412403,8.571232918590505,8.639321079531449,146760038,-0.0213510822510822,8.767081260681152
2009-04-01,8.767081260681152,8.79555466885449,8.433324073912054,8.51181128804478,132542948,-0.0175858585858585,8.97530746459961
2009-04-02,8.97530746459961,9.155062303493455,8.92133275774415,8.995363230561834,180192885,0.068047619047619,9.155556678771973
2009-04-03,9.155556678771973,9.203590022313751,8.863889638929498,9.024826842043327,152160204,-0.0128787878787878,9.117427825927734
2009-04-06,9.117427825927734,9.15654676023726,8.94807203048908,9.08672463404764,131703815,-0.0771031746031746,8.879982948303223
2009-04-07,8.879982948303223,9.006256045193233,8.797286460709046,8.977782644049077,147755757,-0.0368282828282828,8.96292781829834
2009-04-08,8.96292781829834,9.037206676081787,8.819571044834829,9.000067247190064,111022586,0.0189740259740259,9.222901344299316
2009-04-09,9.222901344299316,9.268705842310276,9.068153907564742,9.148622498823611,135811153,-0.0092539682539682,9.36180305480957
2009-04-13,9.36180305480957,9.386315552265007,9.16843153152734,9.193933781742038,122461301,-0.029684175084175,9.134016036987305
2009-04-14,9.134016036987305,9.334073136380747,9.052062800087521,9.332834997362976,137658049,0.0332142857142857,9.396218299865723
2009-04-15,9.396218299865723,9.434843304567279,9.01640733369875,9.089200611790142,197967259,0.0473686868686868,9.624996185302734
2009-04-16,9.624996185302734,9.727994933354553,9.433852564097627,9.445738128917824,408931050,0.0297997113997114,9.711654663085938
2009-04-17,9.711654663085938,9.899330360172588,9.527691486734536,9.55765046726431,430840867,0.0157070707070707,9.391266822814941
2009-04-20,9.391266822814941,9.672286441461155,9.306836364895506,9.560868157118575,177820024,-0.0893555555555555,9.444994926452637
2009-04-21,9.444994926452637,9.515064495697782,9.312037184079678,9.313770199538752,148370051,0.0345656565656565,9.504170417785645
2009-04-22,9.504170417785645,9.656193223715931,9.384087048304432,9.451927776498536,140597024,0.0481021645021645,9.524720191955566
2009-04-23,9.524720191955566,9.650002596297536,9.436081390611923,9.59454231544785,104751167,0.0223670033670033,9.643567085266113
2009-04-24,9.643567085266113,9.734929618481376,9.420979816551663,9.558394299683544,135923572,0.0284772727272727,9.555916786193848
2009-04-27,9.555916786193848,9.643565838715427,9.476687268305477,9.516054589062604,91967429,0.0650656565656565,9.500454902648926
2009-04-28,9.500454902648926,9.632671260935425,9.44672763837946,9.501446551407145,118185333,-0.0016484848484848,9.692590713500977
2009-04-29,9.692590713500977,9.779248124603175,9.552946448395115,9.556413427427362,144941247,0.0129272727272727,9.804006576538086
2009-04-30,9.804006576538086,9.996634822342306,9.775038297824032,9.798806582797198,174881049,-0.0277555555555555,9.747554779052734
2009-05-01,9.747554779052734,9.844116332030975,9.694568885558578,9.780731399965742,97471985,0.0543348484848484,9.952811241149902
2009-05-04,9.952811241149902,9.963209332052388,9.774790388352034,9.85847662816195,128600225,0.0384888888888888,9.977819442749023
2009-05-05,9.977819442749023,10.027585806821973,9.835699850570643,9.903293141721502,96391952,0.0246126262626262,9.989703178405762
2009-05-06,9.989703178405762,10.10879678660846,9.92854707808862,10.071904796657737,105710750,-0.0101937229437229,9.819852828979492
