Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2010-06-02,12.21557903289795,12.227958525975426,11.920694350460371,12.049937661286926,102012942
2010-06-03,12.518387794494629,12.57780993184297,12.248509528425416,12.258660182146578,146575349
2010-06-04,12.348042488098145,12.60875985823743,12.298028688952312,12.372802423503163,157399770
2010-06-07,12.021218299865723,12.402266470424154,11.96253752816234,12.356461016757246,145852650
2010-06-08,12.002894401550293,12.10341781416977,11.823636355203131,12.078906267450574,107806577
2010-06-09,11.736482620239258,12.104408960983854,11.686468824268248,12.063307679389178,109569158
2010-06-10,12.05810832977295,12.094999369362966,11.781544511735824,11.893705103615545,103502504
2010-06-11,12.095000267028809,12.100200261045437,11.924655668140622,11.946444448903458,71535130
2010-06-14,11.96352767944336,12.243556590493993,11.96352767944336,12.243061714144215,81921917
2010-06-15,12.329970359802246,12.389640890762818,11.93852310642714,11.960805818168252,171022641
2010-06-16,12.411179542541504,12.478772832179873,12.283420849381018,12.284906426604268,91915234
2010-06-17,12.381714820861816,12.525072541760618,12.29778113397854,12.465155527453009,79388456
2010-06-18,12.380476951599121,12.465649720819075,12.333433361765609,12.441880487730812,115346733
2010-06-21,12.096487045288086,12.403751237816676,12.005620347578121,12.377259234928665,119787316
2010-06-22,12.039292335510254,12.295552017927664,12.026417017825006,12.129664153369486,89120799
2010-06-23,11.935303688049316,12.055138670069242,11.838988607209998,12.055138670069242,81468223
2010-06-24,11.763223648071289,11.952633312652692,11.717666580827045,11.876127511480194,76027907
2010-06-25,11.7033052444458,11.826359757041788,11.650815169800373,11.811751424276578,90144622
2010-06-28,11.688450813293457,11.823885782557221,11.612439882644415,11.701078694060325,70756221
2010-06-29,11.247236251831055,11.502011308913303,11.16949136429673,11.474528605882641,140609069
2010-06-30,11.01672649383545,11.335629788471444,11.01103257089194,11.264569516371745,144668227
2010-07-01,10.881540298461914,11.102147093874462,10.736449555136561,11.025144516526169,141070793
2010-07-02,10.808747291564941,10.950618497845566,10.795129658020567,10.934278096023592,77730264
2010-07-06,10.79686164855957,11.084071012822895,10.736448811076558,10.993204318418364,102787835
2010-07-07,11.146712303161621,11.173700128548365,10.779777611601649,10.852322501699623,125657235
2010-07-08,11.304183006286621,11.323248070805857,11.133342584276464,11.22965671156153,107156148
2010-07-09,11.57480525970459,11.717667163364295,11.458187921642338,11.685480288870954,173909421
2010-07-12,11.781298637390137,11.870680709326605,11.663691546142328,11.69563098254563,133875926
2010-07-13,12.112332344055176,12.206170194362649,11.891478121832948,11.940253781408716,159648166
2010-07-14,12.16531753540039,12.226969462164018,12.044491855921825,12.129169754871562,125187481
2010-07-15,12.231673240661621,12.248509465421765,11.95090105972863,12.174973871652671,195056389
2010-07-16,11.379701614379883,11.65081710908412,11.377472774348238,11.615164200930113,314165171
2010-07-19,11.542369842529297,11.628284934118613,11.327953744866731,11.414363712844306,182694226
2010-07-20,11.923913955688477,11.958577108073248,11.40421221203511,11.414858690750778,162787890
2010-07-21,11.822647094726562,12.025674398037562,11.771395155503589,11.98358430821898,131675710
2010-07-22,12.00363826751709,12.10688540119329,11.945948199215398,11.964517438810239,86230004
2010-07-23,12.133626937866211,12.146748746697169,11.884793225888805,11.903610853479707,90915501
2010-07-26,12.10663890838623,12.150709452073931,12.005371272202586,12.109609114757472,80107140
2010-07-27,12.197257041931152,12.317835274553273,12.136349330191425,12.1464999834554,98415508
2010-07-28,11.992249488830566,12.26212776826918,11.950654275037863,12.254452444032923,100214225
2010-07-29,12.008094787597656,12.10440986612734,11.867957552346553,12.031864970521596,107421137
2010-07-30,12.00462818145752,12.066774981861377,11.863251865953648,11.875879745400498,86085465
2010-08-02,12.142292022705078,12.21335134354455,12.056376929557864,12.107133993602805,74626675
2010-08-03,12.1279296875,12.19304763972751,12.051918767591646,12.144519421307404,72362219
2010-08-04,12.536214828491211,12.553051053483513,12.158136866504059,12.186115394122327,153071607
2010-08-05,12.580286979675293,12.592666473875626,12.467879883003125,12.525569008564812,97178890
2010-08-06,12.385183334350586,12.521855500994032,12.281937131730604,12.51343786146359,133277692
2010-08-09,12.512197494506836,12.515911911480245,12.41340803399197,12.435444253524883,75168699
2010-08-10,12.471592903137207,12.528292273867,12.344328142711715,12.43792045259495,83270954
2010-08-11,12.17522144317627,12.33021634244885,12.169279134603022,12.323530771284435,89253294
2010-08-12,12.181907653808594,12.249748381555024,11.94669252448896,11.982097991563936,88514535
2010-08-13,12.041768074035645,12.161604000103111,12.033350435451794,12.107380907547268,77678069
2010-08-16,12.022950172424316,12.12892197323465,11.896924502383879,11.975660090405878,52395658
2010-08-17,12.145014762878418,12.248509336278495,12.033844865742717,12.095743280024179,75911472
2010-08-18,11.93777847290039,12.153681104850016,11.922923648278816,12.14303462578305,107858771
2010-08-19,11.586688995361328,11.946691636471074,11.568861121991894,11.909552208699333,157588475
2010-08-20,11.439370155334473,11.67631732994845,11.414610221274309,11.586688776669664,157291365
2010-08-23,11.490127563476562,11.593622146571889,11.333153147400662,11.426496127944075,119895720
2010-08-24,11.176177024841309,11.348997902541326,11.164539845828578,11.332409115709165,110922211
2010-08-25,11.256150245666504,11.335133275881558,11.141761748695023,11.141761748695023,104072633
2010-08-26,11.166025161743164,11.3215149344179,11.152655915747388,11.291803392118396,71346425
2010-08-27,11.360386848449707,11.38910863909098,11.08357651457658,11.205146404307976,92842698
2010-08-30,11.208364486694336,11.383414198530573,11.201678915715213,11.368310041292998,49440624
2010-08-31,11.142257690429688,11.262340111263244,11.092242941223164,11.144484634206435,78163883
2010-09-01,11.397525787353516,11.511667786325567,11.203659397099583,11.265062934794736,129616018
2010-09-02,11.468090057373047,11.4990406860022,11.397030743553417,11.459672419256275,67620512
2010-09-03,11.644379615783691,11.683498550836592,11.573566787466765,11.649826100088733,101996882
2010-09-07,11.498297691345215,11.57728167136378,11.46413036283863,11.500773969426769,68652365
2010-09-08,11.651309967041016,11.698848433729639,11.50102019141986,11.5178573637314,96432101
2010-09-09,11.789965629577637,11.894449964131178,11.651311122624668,11.830818529420496,97588419
2010-09-10,11.788972854614258,11.879345618896028,11.76272829139318,11.860281502947158,79268006
2010-09-13,11.940749168395996,11.992248542191668,11.87290844659922,11.906828333478115,89996068
2010-09-14,11.89519214630127,12.00215274920465,11.886526121898978,11.934311079121725,88992319
2010-09-15,11.900391578674316,11.931341260528258,11.847405677834491,11.88330791553004,96472251
2010-09-16,11.91079044342041,11.945205207386827,11.869936598523442,11.8833077406678,79075287
2010-09-17,12.13585376739502,12.161851842691858,11.913762343723706,11.977393777769889,226509844
2010-09-20,12.584742546081543,12.637480058687737,12.183143752036992,12.194038616041997,176800216
2010-09-21,12.712996482849121,12.874429513907794,12.600341007013872,12.619406071551841,179321632
2010-09-22,12.775885581970215,12.819958019517484,12.668924976622693,12.698140694827266,101864387
2010-09-23,12.713491439819336,12.867248188504444,12.659515790374027,12.741469965242281,93043447
2010-09-24,13.055420875549316,13.068791070032864,12.83184293429966,12.918005461821265,134779299
2010-09-27,13.132670402526855,13.292121081604966,13.094045397669252,13.094045397669252,124761892
2010-09-28,13.052449226379395,13.211405028951809,12.836546617326796,13.208681312913026,146735949
2010-09-29,13.065324783325195,13.195312308682071,12.991540802904263,13.0692856903278,87213678
2010-09-30,13.018280982971191,13.168819147635924,12.848183825711265,13.10172073941929,130250387
2010-10-01,13.01407241821289,13.137870201791472,12.949202846052927,13.122519553455131,89333594
2010-10-04,12.933109283447266,13.079190728886976,12.846451875451136,12.997484928994863,77910939
2010-10-05,13.326290130615234,13.370114183888223,13.037098401750555,13.082408980258952,140809819
2010-10-06,13.230222702026367,13.368876259903319,13.121034198396615,13.35179259588998,110906151
2010-10-07,13.122766494750977,13.300787365190347,13.10122515221818,13.276274868379856,96191202
2010-10-08,13.279741287231445,13.310691917907734,13.063591229268942,13.191103428754086,114796679
2010-10-11,13.341392517089844,13.484006971096159,13.300043796337569,13.332479054462011,105445761
2010-10-12,13.404528617858887,13.518421278641055,13.315393994587238,13.373083113505587,150706777
2010-10-13,13.451820373535156,13.55556143872004,13.427802753154502,13.543429383457893,122682126
2010-10-14,13.393139839172363,13.500101394776454,13.298558725270691,13.473607496023424,266358649
2010-10-15,14.891582489013672,14.896286658573947,14.64770135014996,14.837606836102603,595214680
2010-10-18,15.294172286987305,15.343195385056424,14.869300064833782,14.869300064833782,284992232
2010-10-19,15.049548149108887,15.22261741670756,14.926493629292722,15.074802961190512,184203863
2010-10-20,15.053262710571289,15.286002505845184,15.041378093007038,15.057223617733339,141532518
2010-10-21,15.152547836303711,15.251834069162287,15.004238504549738,15.140664166904102,117257870
2010-10-22,15.165919303894043,15.222617728093503,15.104514813786045,15.150815145542945,90582257
2010-10-25,15.264213562011719,15.468231563976893,15.226331817947944,15.241682466125546,126809538
2010-10-26,15.316207885742188,15.381323943651518,15.128778681683217,15.180029669389098,100892759
2010-10-27,15.263470649719238,15.350870365632927,15.160965828331497,15.246138600621352,90012128
2010-10-28,15.315712928771973,15.375630892302132,15.184983085080455,15.352109095631983,87699492
2010-10-29,15.19488525390625,15.32611186101356,15.17730671520142,15.278325008357125,91473585
2010-11-01,15.22707462310791,15.367213758898469,15.133236767610109,15.245148988037196,123946848
2010-11-02,15.241929054260254,15.350870110646516,15.216674243613205,15.317939976338726,80203500
2010-11-03,15.355328559875488,15.396181460590917,15.18993555530359,15.288974355522626,135726838
2010-11-04,15.456595420837402,15.596485218641792,15.402866255831567,15.465755374119091,143367369
2010-11-05,15.476649284362793,15.486801834523492,15.37835469983001,15.429606638782063,70892731
2010-11-08,15.518492698669434,15.585838547690024,15.428368315724022,15.450404535083434,84367048
2010-11-09,15.470211029052734,15.619510104018142,15.363497865159362,15.598465534695412,89823423
2010-11-10,15.422179222106934,15.425150376572503,15.289221481831312,15.402371841682829,100254375
2010-11-11,15.281296730041504,15.347157000194557,15.207513697866442,15.343442583346137,90803081
2010-11-12,14.937140464782715,15.274117137330073,14.885640141856618,15.202066172869651,136228712
2010-11-15,14.743521690368652,14.954721096099902,14.708363661139416,14.931941613119719,139677591
2010-11-16,14.452597618103027,14.803439381441082,14.445912994684017,14.676423952167395,132791878
2010-11-17,14.448389053344727,14.595708632950826,14.39441245022702,14.484290344000115,98066204
2010-11-18,14.770508766174316,14.855186664319403,14.57243307550101,14.583327940036924,103988318
2010-11-19,14.628637313842773,14.803438643268994,14.616505258584302,14.781402424434274,92244464
2010-11-22,14.638294219970703,14.693260578185214,14.428582285732464,14.545446115925197,87791837
2010-11-23,14.435018539428711,14.583576264500913,14.3159258692081,14.534057338823208,86828238
2010-11-24,14.731141090393066,14.771500058978152,14.535045857980279,14.541483990879701,96215292
2010-11-26,14.608086585998535,14.681870565922598,14.533808677751242,14.619476326642104,52640573
2010-11-29,14.412734985351562,14.60313535246563,14.359254207454976,14.587536318226276,114816754
2010-11-30,13.759085655212402,14.21986014588605,13.69966256507699,14.21986014588605,285763111
2010-12-01,13.973006248474121,14.15177038715934,13.924725463953262,13.939581235811842,150726852
2010-12-02,14.157959938049316,14.195346805369205,13.997765990425043,14.079720172703547,102298006
2010-12-03,14.187176704406738,14.27333923255821,14.063378922444878,14.099280212851085,105642495
2010-12-06,14.319886207580566,14.410011533923313,14.276557033697761,14.374604173819712,84065923
2010-12-07,14.537274360656738,14.682365091106305,14.509048395943063,14.639530793665896,122144116
2010-12-08,14.62145709991455,14.67048114613571,14.451854813730316,14.656863513525225,70539412
2010-12-09,14.64522647857666,14.746244778290553,14.583328061734468,14.704154689112215,75036204
2010-12-10,14.662806510925293,14.706878003329914,14.61526803962929,14.685832483939757,68443585
2010-12-13,14.7224760055542,14.929960030446056,14.709353249620833,14.784374420353036,96299607
2010-12-14,14.729655265808105,14.813342459743573,14.669489867290686,14.783630917750035,65978380
2010-12-15,14.615514755249023,14.767785939571342,14.587041351126569,14.712077270295064,87033003
2010-12-16,14.65042495727539,14.701430403593472,14.56030057763966,14.678651870505155,64115423
2010-12-17,14.627894401550293,14.671471963898124,14.550396950518584,14.632846009437486,123946848
2010-12-20,14.733368873596191,14.80319099794001,14.57490889486671,14.72321822001842,79227857
2010-12-21,14.931694030761719,14.972547878380656,14.796506503578241,14.820276687166054,75461793
2010-12-22,14.99161148071289,15.028998348169804,14.936892563584427,14.954720437672247,48481040
2010-12-23,14.960413932800293,15.00423798406558,14.905943403455371,14.987897583693313,44598542
2010-12-27,14.9146089553833,14.94927115655976,14.843301255484812,14.923521469831632,48505130
2010-12-28,14.828941345214844,14.951500988530148,14.806410249327474,14.906438796755408,42751645
2010-12-29,14.880441665649414,14.915352255345063,14.82894134075161,14.905201601318577,40920808
2010-12-30,14.8274564743042,14.888611627830576,14.79105935997266,14.806162569714683,39728356
2010-12-31,14.706382751464844,14.816562901721996,14.658348456959823,14.774966740399986,61802787
2011-01-03,14.963385581970215,14.994086878277813,14.76852848157574,14.76852848157574,94962614
2011-01-04,14.908171653747559,15.008695076487834,14.858652730959438,14.99483095367556,73253547
2011-01-05,15.08025074005127,15.111446911574582,14.856920243426991,14.857415119787994,101671667
2011-01-06,15.189933776855469,15.311998536341425,15.104513568248397,15.12011165366506,82620526
2011-01-07,15.262726783752441,15.307542484630714,15.106495640358167,15.249604975581512,84363033
2011-01-10,15.207513809204102,15.236730475685123,15.067623067669723,15.222122142444613,63404769
2011-01-11,15.252080917358398,15.321159779528873,15.21469405111871,15.294171953145742,57787794
2011-01-12,15.2733736038208,15.334778092965418,15.221379350267497,15.334778092965418,65552790
2011-01-13,15.26891803741455,15.342701073459219,15.206276356421432,15.275850099032738,53560006
2011-01-14,15.454365730285645,15.456594569964775,15.278573703411045,15.286496465298963,94978674
2011-01-18,15.836899757385254,15.89533119393096,15.481352894071458,15.500912834993855,145222296
2011-01-19,15.641793251037598,15.919346822609318,15.5900464409671,15.89854969213799,136754676
2011-01-20,15.518492698669434,15.699484727164707,15.432330170856657,15.653184396710612,220254485
2011-01-21,15.148587226867676,15.888895761195606,15.136950047390474,15.835662419865718,357511035
2011-01-24,15.130017280578613,15.164927871531487,14.886136124228269,15.043112434514413,184657557
2011-01-25,15.348644256591797,15.367955812183157,15.017114050315211,15.058710211980724,146418764
2011-01-26,15.264213562011719,15.412522893756272,15.234007142036745,15.359042115285737,81829572
2011-01-27,15.271394729614258,15.343443804169338,15.183745671877988,15.298629996513627,81070738
2011-01-28,14.880194664001465,15.359785824700271,14.849740804950494,15.327845440387279,169878368
2011-01-31,14.864595413208008,14.966356022953216,14.745501806500199,14.944815628926674,112616538
2011-02-01,15.129027366638184,15.186221615474892,14.932684683830951,14.966852011783924,110223602
2011-02-02,15.152795791625977,15.210734251655762,15.042120761970954,15.128036803143177,70691981
2011-02-03,15.106989860534668,15.139176732137898,15.007457143504833,15.090401074363028,60028160
2011-02-04,15.127540588378906,15.13893032953212,15.01934183957959,15.106990893919356,62264511
2011-02-07,15.209494590759277,15.311007766963561,15.083716355345743,15.10723815194823,72253814
2011-02-08,15.310760498046875,15.341711128903,15.214942191291934,15.225340283589235,68050116
2011-02-09,15.264213562011719,15.337253333969912,15.161213860229626,15.273373515241214,73976246
2011-02-10,15.262726783752441,15.28897324421138,15.141901105855712,15.199838614904916,93725996
2011-02-11,15.462289810180664,15.474669304443077,15.177555753910697,15.197115696139377,103984303
2011-02-14,15.552661895751953,15.589552940958326,15.351862475765422,15.433568276913267,85439051
2011-02-15,15.453622817993164,15.600694006823533,15.427625692061012,15.532110968234676,83993653
2011-02-16,15.455355644226074,15.511806626820002,15.402865568597926,15.490267180610681,67612482
2011-02-17,15.48110580444336,15.530377289151904,15.357803847597493,15.381820520462144,59373716
2011-02-18,15.600447654724121,15.627682921508939,15.454367156496874,15.499429350203918,129198459
2011-02-22,15.108476638793945,15.472936035234063,15.048063797666707,15.35161452855065,146141730
2011-02-23,15.135958671569824,15.219645867933078,14.954720156229454,15.111447122733566,116017237
2011-02-24,15.074060440063477,15.179782908636433,14.889106557549002,15.137691871756836,108874565
2011-02-25,15.104267120361328,15.220141192873744,15.090896925682312,15.149329312340548,77585724
2011-02-28,15.187458038330078,15.26396573515796,15.054004481781002,15.10327691368687,91602065
2011-03-01,14.874499320983887,15.331559370627678,14.838350592386286,15.29590457036995,133426247
2011-03-02,14.875242233276367,15.004238110263694,14.73658868281536,14.850729736433774,81371863
2011-03-03,15.092381477355957,15.140167382270034,14.979477618849318,15.013646839857415,78103658
2011-03-04,14.871031761169434,15.078021856894006,14.8606336693843,15.061927946778724,120891439
2011-03-07,14.649188041687012,14.947043888805549,14.533808848922753,14.869299949028937,139027162
2011-03-08,14.665281295776367,14.805667864584086,14.613038656540285,14.680631943882029,91738575
2011-03-09,14.651911735534668,14.719752459612767,14.502860093109778,14.632845722846751,86362499
2011-03-10,14.367920875549316,14.524400413089685,14.346875356126462,14.495184692919674,125592995
2011-03-11,14.279033660888672,14.36049201680106,14.195346465262237,14.316420527312808,121734587
2011-03-14,14.112650871276855,14.318154456617433,14.063875209104166,14.18222556263197,113066217
2011-03-15,14.102004051208496,14.137657903734205,13.753886008777767,13.80340493238379,160824559
2011-03-16,13.793498992919922,14.107697105799934,13.649398972216412,14.063625620237993,152509508
2011-03-17,13.898975372314453,14.088136636833992,13.87867217006841,13.976224430430545,116406692
2011-03-18,13.891548156738281,14.063130891237547,13.858865460251089,13.980186011085518,132438559
2011-03-21,14.273834228515625,14.355540973863535,14.088632904419725,14.118344448182603,121288923
2011-03-22,14.294137001037598,14.341427083399322,14.175044339430604,14.292898862078365,75758903
2011-03-23,14.413972854614258,14.421153302111408,14.162416390304287,14.241398468655891,72920303
2011-03-24,14.531085014343262,14.568224442621009,14.330780487864448,14.494935338793578,84262658
2011-03-25,14.354055404663086,14.531580456686491,14.341674962728966,14.530838142111529,114764559
2011-03-28,14.24560832977295,14.484042031679133,14.229514419889293,14.411743630310287,89068604
2011-03-29,14.403327941894531,14.407288849328333,14.187425305383245,14.261455784007149,64432607
2011-03-30,14.406049728393555,14.496668983359505,14.374851661287291,14.468937894842265,57105245
2011-03-31,14.527865409851074,14.562529508116919,14.403573703827517,14.434769875404367,81480268
2011-04-01,14.652654647827148,14.736589285696251,14.577386034973706,14.577386034973706,104919797
2011-04-04,14.55064582824707,14.72544716776381,14.437247083114924,14.68236637641585,82488031
2011-04-05,14.090368270874023,14.397385058890539,14.005937800934253,14.387234403793354,242806701
2011-04-06,14.216391563415527,14.240655673137619,14.063378071614894,14.166872643234472,107132058
2011-04-07,14.360492706298828,14.376339179122747,14.216640104032415,14.254770234871664,101639547
2011-04-08,14.314935684204102,14.481566821416894,14.31246035422036,14.481566821416894,76357137
2011-04-11,14.29537582397461,14.313450188742735,14.187177073561738,14.26640659427518,74606600
2011-04-12,14.12800121307373,14.283985870222018,14.064617218229989,14.236694838261888,83736694
2011-04-13,14.268387794494629,14.301069544709978,14.156227190413821,14.249323677212104,83086265
2011-04-14,14.323600769042969,14.34687512796068,14.164893342200683,14.241399146286232,219070062
2011-04-15,13.139850616455078,13.51248115705056,13.124005091780319,13.50109141590885,563853569
2011-04-18,13.044278144836426,13.06458134810279,12.850164315064399,13.033879105023729,202347616
2011-04-19,12.912805557250977,13.144306245308682,12.897207472076733,13.121280274804091,107766427
2011-04-20,13.016796112060547,13.043783939718669,12.909340625851609,13.021005405445942,122858785
2011-04-21,13.00119686126709,13.07993244542118,12.934098455418999,13.060372505477446,99174342
2011-04-25,12.999958992004395,13.048239773420395,12.92469038478736,13.004911547664795,65476506
2011-04-26,13.192340850830078,13.30673029586933,13.003920931609663,13.036356191997433,140524754
2011-04-27,13.314652442932129,13.323318467586546,13.230221984155946,13.320593803451683,92280599
2011-04-28,13.319851875305176,13.35154482056296,13.223537744656834,13.322080715098807,80299860
2011-04-29,13.471628189086914,13.471628189086914,13.333222072871292,13.370114064257223,169773978
2011-05-02,13.334460258483887,13.511986258461182,13.298807354004744,13.511242995847528,85667905
2011-05-03,13.218832969665527,13.419879808472052,13.113357942559539,13.29905413386031,83572079
2011-05-04,13.265876770019531,13.345353724850838,13.197291835443458,13.250526122271884,84997401
2011-05-05,13.228241920471191,13.355752214838178,13.159656988719393,13.218090319105517,80211530
2011-05-06,13.253744125366211,13.406262750315445,13.250773919048592,13.324308567317388,82552271
2011-05-09,13.312670707702637,13.332726472604618,13.149753998870404,13.246315562487819,78240168
2011-05-10,13.43597412109375,13.479799124402707,13.309206125280472,13.37011479310643,82022292
2011-05-11,13.257457733154297,13.458009706290499,13.213882066185569,13.373581140509302,93902656
2011-05-12,13.247554779052734,13.294349987565653,13.145049950648312,13.252258948919856,58149143
2011-05-13,13.111376762390137,13.269095377392114,13.098997268904832,13.236660118500037,84664157
2011-05-16,12.835803031921387,13.054925175897159,12.785789235885174,13.03115594275869,118771522
2011-05-17,13.13390827178955,13.152725898833319,12.751870340749376,12.761773556634266,132639308
2011-05-18,13.117815017700195,13.1306893876725,13.016053456694497,13.111129446489244,78420843
2011-05-19,13.15346908569336,13.284446367515432,13.11558639363273,13.190111742687662,99118132
2011-05-20,12.974705696105957,13.171789737258045,12.952422038778,13.167085567606424,93047462
2011-05-23,12.835061073303223,12.874924217157707,12.71151168283851,12.790741198111698,92344839
2011-05-24,12.831843376159668,12.972972263640022,12.829119659923835,12.884086016915608,76284867
2011-05-25,12.866753578186035,12.943506812974325,12.806834671339143,12.808816072780688,52259149
2011-05-26,12.82862377166748,12.927415130059101,12.75112821470333,12.817977293012337,85057626
2011-05-27,12.897208213806152,12.919244432893333,12.783313649511001,12.837290251375077,70093747
2011-05-31,13.098255157470703,13.098997472032604,12.961582058489945,12.998721487560802,107894906
2011-06-01,13.013577461242676,13.201748991391591,13.006397013504317,13.073990301443242,118679178
2011-06-02,13.074484825134277,13.129946055898763,12.936327098611507,13.062353717822225,88510520
2011-06-03,12.951183319091797,13.063096485277729,12.912064383614148,12.92444387757889,70202152
2011-06-06,12.901168823242188,13.04378327845788,12.85635407154539,12.962572361408291,77975179
2011-06-07,12.850906372070312,12.989560865486979,12.849916619372081,12.946478181944464,76590006
2011-06-08,12.85437297821045,12.905624912184411,12.770438349284147,12.789008536344726,66383894
2011-06-09,12.793960571289062,12.87492404883399,12.766972745440754,12.87492404883399,67817246
2011-06-10,12.61519718170166,12.792970618861078,12.60975069740167,12.728347537519271,97961814
2011-06-13,12.496845245361328,12.632280189722946,12.433461259094342,12.627327634392863,97455925
2011-06-14,12.586971282958984,12.728346647266028,12.552803010212878,12.581523851000961,94011061
2011-06-15,12.452775001525879,12.586475996028645,12.394838441130123,12.504274376997444,83242849
2011-06-16,12.388894081115723,12.542403389163555,12.297285079079805,12.449307862081664,110693357
2011-06-17,12.008837699890137,12.545375640402023,12.003391215747259,12.53274870875729,210602442
2011-06-20,11.997942924499512,12.038796770088638,11.86548101622198,12.008342912574436,121598077
2011-06-21,12.20641803741455,12.229693344183653,12.001657718816075,12.06256638379895,111030616
2011-06-22,12.05810832977295,12.190323737562194,12.051176268983953,12.16804008208553,96644896
2011-06-23,11.889991760253906,11.955357155552251,11.729302936191017,11.937282791373987,192787918
2011-06-24,11.757777214050293,11.903115389157723,11.711724322200155,11.901382373815029,152794573
2011-06-27,11.953871726989746,12.09252432247974,11.726083559469526,11.735987722592656,138304463
2011-06-28,12.222512245178223,12.28589623674909,11.984078540190692,11.984078540190692,109011074
2011-06-29,12.31956958770752,12.385924733259893,12.191066693676172,12.294066390620646,94071286
2011-06-30,12.537700653076172,12.544881101313717,12.416874964275191,12.42900702079696,97500090
2011-07-01,12.900426864624023,12.904141281539097,12.53769954787004,12.54661395885841,146013250
2011-07-05,13.18293285369873,13.256221015199387,13.006150109356831,13.006150109356831,154545110
2011-07-06,13.255228996276855,13.333221319964082,13.197786365762399,13.20917610620241,108228151
2011-07-07,13.533525466918945,13.63454566197767,13.268104875402662,13.394872862512587,158010049
2011-07-08,13.17179012298584,13.31192925605032,13.054926296753088,13.195560306204117,191523195
2011-07-11,13.05517292022705,13.270580652556994,13.011100483402936,13.07745657681694,113997696
2011-07-12,13.221803665161133,13.355752090978678,13.023480549285628,13.076960375520985,114073981
2011-07-13,13.327032089233398,13.469151671862827,13.282959650905633,13.295835916982206,112026334
2011-07-14,13.096273422241211,13.41963246304823,13.041554506797711,13.348324761048886,266976958
2011-07-15,14.796753883361816,14.861871838494515,14.562529470721945,14.793782729120316,551342851
2011-07-18,14.730399131774902,14.906438603239186,14.65760585090892,14.66973790638008,179401931
2011-07-19,14.918817520141602,14.971555033282097,14.74500689515708,14.760110104365413,119144917
2011-07-20,14.740549087524414,14.925750399406242,14.740549087524414,14.909657437628558,89446014
2011-07-21,15.028751373291016,15.055244324992305,14.707372766167198,14.707868590598752,139300182
2011-07-22,15.307045936584473,15.338490493541219,14.961404196273564,14.989134336498626,141656982
2011-07-25,15.325615882873535,15.484820076471529,15.177554939984473,15.186468402904787,125733520
2011-07-26,15.413263320922852,15.536565263703269,15.282038616833685,15.30258830860447,94067271
2011-07-27,15.034444808959961,15.374392646260041,14.97328965490587,15.28104967087734,157965884
2011-07-28,15.126550674438477,15.25133820921458,14.929960558817465,14.984183651735478,124802042
2011-07-29,14.947043418884277,15.226083526814266,14.947043418884277,14.960413612752932,166116320
2011-08-01,15.023303031921387,15.239453081790966,14.835378947458224,15.133483177475025,159238637
2011-08-02,14.667510032653809,15.095105973107103,14.646959390568089,15.004238328016362,128503865
2011-08-03,14.884651184082031,14.92996081471843,14.450370608876165,14.713810753910211,153601587
2011-08-04,14.299088478088379,14.827208777595962,14.297851287179478,14.719504909712878,197320845
2011-08-05,14.336722373962402,14.608086208517825,13.914821325275382,14.423380721377454,238052949
2011-08-08,13.519165992736816,14.08813728561689,13.47781727183931,13.939085646313279,300987964
2011-08-09,14.197328567504883,14.22704011156518,13.395120670033029,13.890062472713835,259758001
2011-08-10,13.593196868896484,13.967312029483233,13.561503924244883,13.89947130479511,215589063
2011-08-11,13.918042182922363,14.075758911203877,13.578341770198804,13.712289262833297,193948251
2011-08-12,13.958646774291992,14.125276955553426,13.875206068491886,14.100517968657302,126644924
2011-08-15,13.796719551086426,13.988853887442222,13.51990920989363,13.70263425856615,286867234
2011-08-16,13.345354080200195,13.678121471923422,13.129946337474996,13.67787403373365,278616423
2011-08-17,13.200511932373047,13.461476747239365,13.141583720730354,13.370856537993733,163775579
2011-08-18,12.500561714172363,12.99599840395455,12.39186713780785,12.960840374748972,252571164
2011-08-19,12.154919624328613,12.747908571845533,12.153433099092867,12.36339436021235,217211120
2011-08-22,12.33442497253418,12.553050342952705,12.244300596044782,12.478771489780693,196971541
2011-08-23,12.845706939697266,12.909834190654054,12.356460060786798,12.466391813827753,174523715
2011-08-24,12.956381797790527,13.122518038226518,12.806339466449623,12.858333714235378,144318923
2011-08-25,12.875914573669434,13.302520767019022,12.832832835391113,13.131927777317285,132213719
2011-08-26,13.044774055480957,13.1336602968161,12.705073666085203,12.874676896621432,144391193
2011-08-29,13.347334861755371,13.35649576258569,13.210662715796456,13.235422650287337,93782206
2011-08-30,13.387444496154785,13.44414481250377,13.142574555509793,13.325298643805455,120008140
2011-08-31,13.39388370513916,13.526098182361034,13.271076619643095,13.487474122469765,108135806
2011-09-01,13.184417724609375,13.464942474965104,13.152725727719744,13.388684111095168,96982155
2011-09-02,12.994760513305664,13.071018876551543,12.892998952197114,12.98559866414969,96408011
2011-09-06,12.928898811340332,12.943259705983637,12.63970899737189,12.647136882870326,109039179
2011-09-07,13.222299575805664,13.269590607355886,13.058144719542327,13.133660769461796,110645177
2011-09-08,13.245326042175293,13.34783087137665,13.169562551239455,13.216605198315476,95576908
2011-09-09,12.995007514953613,13.237649563386723,12.904388259572384,13.157181909564532,131242091
2011-09-12,13.125489234924316,13.171788612930373,12.813024130671515,12.824413870568822,107216373
